1.000000000000000000e+00, 1.470274204725147473e-08, 9.999999999999997780e-01
8.090170037208972431e-01, 5.877852551873060660e-01, 9.999999999999998890e-01
3.090169768988073606e-01, 9.510565490463628313e-01, 9.999999999999995559e-01
-3.090170245825229478e-01, 9.510564894417183890e-01, 1.000000000000000222e+00
-8.090169917999684435e-01, 5.877852551873060660e-01, 1.000000000000000444e+00
-9.999999880790709783e-01, -7.272003400514402738e-08, 1.000000000000000000e+00
-8.090169321953240011e-01, -5.877852853864663496e-01, 9.999999999999997780e-01
-3.090171139894895558e-01, -9.510564600362343413e-01, 9.999999999999995559e-01
3.090171259104184109e-01, -9.510564600362343413e-01, 9.999999999999997780e-01
8.090169441162529118e-01, -5.877852853864663496e-01, 1.000000000000000000e+00
